,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
0,Vico,95622,284,https://s.glbimg.com/es/sde/f/2018/05/21/8e861efae6f1b9924b64cb068b7855b8_FORMATO.png,0,0.0,Marcus Vinicius Aredes Duarte,0.0,5,1.0,6,{},vico,6,0.0
1,Felipe Vizeu,94138,284,https://s.glbimg.com/es/sde/f/2019/04/17/8b7d801745d2cddf31bb8885e947242a_FORMATO.png,6,1.0,Felipe dos Reis Pereira Vizeu do Carmo,7.1,5,3.63,6,"{'FC': 4, 'FF': 1, 'FS': 2, 'G': 1, 'PE': 6}",felipe-vizeu,7,1.73
2,Luan,86759,284,https://s.glbimg.com/es/sde/f/2018/05/21/c01a0fcc9657bf0df6cfde4356ece5bc_FORMATO.png,4,3.0,Luan Guilherme de Jesus Vieira,0.0,5,10.15,6,"{'A': 1, 'FC': 2, 'FD': 4, 'FS': 5, 'FT': 1, 'I': 1, 'PE': 11, 'RB': 1}",luan,5,0.0
3,Rodriguez,91251,284,https://s.glbimg.com/es/sde/f/2018/08/09/e6b3f5b4c7922f94ca18791b3af1f390_FORMATO.png,1,10.0,Antônio Josenildo Rodrigues de Oliveira,10.0,3,4.03,6,"{'A': 1, 'SG': 1}",rodriguez,7,2.03
4,Marinho,68952,277,https://s.glbimg.com/es/sde/f/2019/05/30/cd8a7f9b0744e105efa0a0c572d37d6f_FORMATO.png,2,2.6,Mário Sérgio Santos Costa,0.0,5,5.74,6,"{'CA': 1, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 3, 'PE': 2, 'RB': 3}",marinho,2,0.0
5,Alisson,81845,284,https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png,4,4.6,Alisson Euler de Freitas Castro,5.4,4,7.35,6,"{'A': 2, 'CA': 1, 'FC': 5, 'FD': 3, 'FS': 6, 'PE': 9, 'RB': 6}",alisson,5,0.59
6,Leonardo,86973,284,https://s.glbimg.com/es/sde/f/2018/05/21/15d96549307788253f2aba10bff0c973_FORMATO.png,5,2.96,Leonardo Gomes da Conceição Silva,7.5,2,6.32,6,"{'CA': 2, 'FC': 4, 'FD': 3, 'FF': 2, 'FS': 1, 'PE': 8, 'RB': 5, 'SG': 2}",leonardo,7,1.49
7,Michel,71920,284,https://s.glbimg.com/es/sde/f/2018/05/21/85cd3dd4979fed2379f69e0aeeaee152_FORMATO.png,5,0.8,Michel Ferreira dos Santos,1.1,4,4.04,6,"{'CA': 1, 'FC': 11, 'FD': 2, 'FF': 1, 'GC': 2, 'PE': 4, 'RB': 13}",michel,7,0.68
8,Jean Pyerre,98832,284,https://s.glbimg.com/es/sde/f/2019/05/28/8d48c0a56b2e5448d42d4e66649d976d_FORMATO.png,3,5.57,Jean Pyerre Casagrande Silveira Correa,3.1,4,8.6,6,"{'FC': 1, 'FD': 1, 'FF': 5, 'FS': 2, 'G': 1, 'PE': 5, 'RB': 3}",jean-pyerre,2,-0.71
9,Juninho Capixaba,94968,284,https://s.glbimg.com/es/sde/f/2018/07/25/49d7d2f3cc1d0ef8b78666c591c1128d_FORMATO.png,4,5.48,Luis Antônio da Rocha Júnior,6.7,2,8.08,6,"{'CA': 2, 'FC': 11, 'FS': 11, 'PE': 7, 'RB': 12, 'SG': 2}",juninho-capixaba,7,1.25
10,Thaciano,87470,284,https://s.glbimg.com/es/sde/f/2018/05/21/8805a9e1e4f2ee609adb3d2576d5ff0a_FORMATO.png,4,0.95,Thaciano Mickael da Silva,-0.3,4,3.38,6,"{'FC': 2, 'FF': 1, 'FS': 1, 'I': 2, 'PE': 5, 'RB': 4}",thaciano,7,-0.41
11,Pepê,91201,284,https://s.glbimg.com/es/sde/f/2018/07/31/21dbd08feda4a4caf00ffc5fe75ec14b_FORMATO.png,2,-1.95,Eduardo Gabriel Aquino Cossa,0.0,5,2.45,6,"{'CA': 1, 'FC': 1, 'I': 1, 'PE': 3}",pepe,7,0.0
12,Thonny Anderson,101484,293,https://s.glbimg.com/es/sde/f/2019/05/18/9c926f399fb16f3629089771a4b5a9b6_FORMATO.png,2,1.1,Thonny Anderson da Silva Carvalho,2.9,4,3.49,6,"{'FC': 3, 'FD': 1, 'FF': 1, 'FS': 3, 'I': 2, 'PE': 6, 'RB': 2}",thonny-anderson,2,0.73
13,Diego Alves,38509,262,https://s.glbimg.com/es/sde/f/2019/04/26/7bdeffe6895011f6895be4a6de311fbe_FORMATO.png,3,0.67,Diego Alves Carreira,5.0,1,4.2,6,"{'DD': 4, 'GS': 5}",diego-alves,7,1.65
14,Rafael Sobis,37798,285,https://s.glbimg.com/es/sde/f/2019/03/29/391192f2c104011047dcb18e6855dd72_FORMATO.png,4,0.77,Rafael Augusto Sobis do Nascimento,-1.2,5,5.44,6,"{'CA': 1, 'FC': 3, 'FD': 1, 'FF': 3, 'FS': 3, 'RB': 1}",rafael-sobis,6,-0.92
15,Brenno,100830,284,https://s.glbimg.com/es/sde/f/2017/12/01/eb6549ddfa3b798b4e31af8c9473334b_FORMATO.jpeg,0,0.0,Brenno Oliveira Fraga Costa,0.0,1,2.0,6,{},brenno,6,0.0
16,Bruno,42499,285,https://s.glbimg.com/es/sde/f/2019/04/26/d902e9b106945142d1e4b989287abaa1_FORMATO.png,2,2.75,Bruno Vieira do Nascimento,3.1,2,4.89,6,"{'CA': 1, 'FC': 3, 'FF': 1, 'FS': 4, 'PE': 6, 'RB': 2, 'SG': 1}",bruno,6,-0.24
17,Guilherme Guedes,100741,284,https://s.glbimg.com/es/sde/f/2018/12/19/3d13ae8aea5e4e960becd85ce4407e5a_FORMATO.jpeg,0,0.0,Guilherme Alecsander Guedes,0.0,2,3.0,6,{},guilherme-guedes,6,0.0
18,D'Alessandro,62023,285,https://s.glbimg.com/es/sde/f/2019/04/26/1fb896f3ea8d1a587b57fffd9f5e313d_FORMATO.png,4,1.08,Andrés Nicolas D'Alessandro,0.0,4,7.14,6,"{'A': 1, 'FD': 2, 'FF': 4, 'FS': 3, 'I': 1, 'PE': 16, 'PP': 1, 'RB': 1}",d-alessandro,7,0.0
19,Edenílson,63289,285,https://s.glbimg.com/es/sde/f/2018/04/08/b8c17a1d807dace07b81afcb28a3438d_FORMATO.png,5,2.08,Edenílson Andrade Dos Santos,1.3,4,7.82,6,"{'A': 1, 'CA': 1, 'FC': 7, 'FS': 4, 'G': 1, 'PE': 17, 'RB': 4}",edenilson,7,-0.7
20,Emanuel,100840,284,https://s.glbimg.com/es/sde/f/2017/12/01/e2a85d715ac397898197228bac470497_FORMATO.jpeg,0,0.0,Emanuel Leone Moura,0.0,3,2.0,6,{},emanuel,6,0.0
21,Uendel,60852,285,https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png,1,-1.4,Uendel Pereira Gonçalves,0.0,2,1.8,6,"{'FC': 3, 'FD': 1, 'I': 1, 'PE': 2}",uendel,7,0.0
22,Antonini,103069,284,https://s.glbimg.com/es/sde/f/2018/08/09/f41ecc80cc226664f24552cc555ae14b_FORMATO.png,0,0.0,Matias Antonini Lui,0.0,3,1.0,6,{},antonini,6,0.0
23,Rithely,68834,285,https://s.glbimg.com/es/sde/f/2018/09/04/b0fdf1d79ae70c573a8741d9b5226056_FORMATO.png,1,2.8,Francisco Rithely da Silva Sousa,2.8,4,5.23,6,"{'FF': 1, 'FS': 1, 'RB': 1}",rithely,6,-0.77
24,Camilo,62009,315,https://s.glbimg.com/es/sde/f/2019/05/29/d5226fcbeb0c1ff9cb362cb31dddde84_FORMATO.png,1,3.7,Fernando Camilo Farias,0.0,4,6.73,6,"{'FD': 1, 'FF': 1, 'FS': 1, 'PE': 1, 'RB': 1}",camilo,6,0.0
25,Wellington Silva,68895,285,https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_FORMATO.png,0,0.0,Wellington Alves da Silva,0.0,5,6.0,6,{},wellington-silva,6,0.0
26,Paolo Guerrero,75295,285,https://s.glbimg.com/es/sde/f/2018/08/14/11a728603cfca7e8c71e3fadccee1148_FORMATO.png,5,6.22,José Paolo Guerrero Gonzales,2.3,5,13.76,6,"{'CA': 1, 'FC': 5, 'FD': 5, 'FF': 5, 'FS': 10, 'FT': 1, 'G': 2, 'I': 4, 'PE': 8, 'RB': 4}",paolo-guerrero,7,-0.42
27,Marcelo Lomba,68872,285,https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_FORMATO.png,6,6.25,Marcelo Lomba do Nascimento,12.0,1,12.24,6,"{'DD': 12, 'FS': 3, 'GS': 5, 'SG': 2}",marcelo-lomba,7,1.12
28,William Pottker,77809,285,https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png,2,2.2,William de Oliveira Pottker,2.1,5,7.2,6,"{'FC': 2, 'FD': 1, 'FF': 2, 'FS': 1, 'PE': 3, 'RB': 2}",william-pottker,6,-1.33
29,Rodrigo Lindoso,72362,285,https://s.glbimg.com/es/sde/f/2019/04/25/e02841571923b2b0da6813c6575fe687_FORMATO.png,5,5.4,Rodrigo Oliveira Lindoso,5.2,4,9.27,6,"{'FC': 4, 'FD': 3, 'FF': 2, 'FS': 2, 'PE': 4, 'RB': 16}",rodrigo-lindoso,7,0.62
30,Danilo Fernandes,69051,285,https://s.glbimg.com/es/sde/f/2019/04/26/ff9a95bc3d5696feb8d8d55b5b47f12b_FORMATO.png,0,0.0,Danilo Fernandes Batista,0.0,1,7.0,6,{},danilo-fernandes,6,0.0
31,Rodrigo Dourado,78865,285,https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_FORMATO.png,1,1.4,Rodrigo Dourado Cunha,0.0,4,7.12,6,"{'CA': 1, 'FC': 2, 'FS': 1, 'PE': 2, 'RB': 3}",rodrigo-dourado,5,0.0
32,Matheus Galdezani,82634,285,https://s.glbimg.com/es/sde/f/2019/04/01/eef015fc7bcd190caa8be7fd622aec04_FORMATO.png,0,0.0,Matheus Galdezani,0.0,4,5.0,6,{},matheus-galdezani,5,0.0
33,Neilton,83772,285,https://s.glbimg.com/es/sde/f/2019/03/29/640d511884279db90f11e5446270556b_FORMATO.png,2,3.5,Neilton Meira Mestzk,0.0,5,6.84,6,"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 5, 'PE': 5, 'RB': 3}",neilton,6,0.0
34,Emerson Santos,86972,285,https://s.glbimg.com/es/sde/f/2018/07/20/c87125fb04d89c8e72a797a7b0ceeddb_FORMATO.png,3,3.9,Emerson Raymundo Santos,6.5,3,4.38,6,"{'CA': 2, 'FC': 6, 'FD': 1, 'FS': 1, 'I': 1, 'PE': 10, 'RB': 7, 'SG': 2}",emerson-santos,7,0.81
35,Zeca,87192,285,https://s.glbimg.com/es/sde/f/2018/04/24/ef12015cf94f9b6c7ab39c4b092ba4a4_FORMATO.png,4,3.47,José Carlos Cracco Neto,0.0,2,6.64,6,"{'CA': 3, 'FC': 6, 'FS': 1, 'PE': 7, 'RB': 13, 'SG': 1}",zeca,7,0.0
36,Guilherme Parede,83438,285,https://s.glbimg.com/es/sde/f/2019/04/29/a4e7ace9cd75f4187d56ba2fd7543a56_FORMATO.png,4,2.27,Guilherme Parede Pinheiro,3.1,5,4.6,6,"{'FC': 2, 'FD': 1, 'FF': 3, 'FS': 11, 'I': 1, 'PE': 5, 'RB': 2}",guilherme-parede,6,0.45
37,Klaus,90846,285,https://s.glbimg.com/es/sde/f/2018/04/09/213245ee05c1b0ca97f32c728f20bd6b_FORMATO.png,0,0.0,Willian Klaus,0.0,3,4.0,6,{},klaus,6,0.0
38,Odair Hellmann,92273,285,https://s.glbimg.com/es/sde/f/2019/05/16/f54cba4fa38d6b6985012bc37f16a698_FORMATO.png,6,4.73,Odair Hellmann,4.4,6,10.0,6,{},odair-hellmann,7,-0.02
39,Daniel,96468,285,https://s.glbimg.com/es/sde/f/2019/04/26/ac6062a69b3c066cd610015cd65af6e5_FORMATO.png,0,0.0,Daniel de Sousa Brito,0.0,1,3.0,6,{},daniel,6,0.0
40,Dudu,97133,285,https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png,0,0.0,Luis Eduardo Marques Dos Santos,0.0,2,3.0,6,{},dudu,5,0.0
41,Keiller,93834,285,https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_FORMATO.png,0,0.0,Keiller da Silva Nunes,0.0,1,2.0,6,{},keiller,6,0.0
42,Jonatan Álvez,92377,285,https://s.glbimg.com/es/sde/f/2018/07/16/8b1421130c1ebf9cc2ff9bd2d84bd2a0_FORMATO.png,1,3.9,Jonatan Daniel Álvez Sagar,0.0,5,6.17,6,"{'FD': 1, 'FF': 4, 'I': 1}",jonatan-alvez,6,0.0
43,Sarrafiore,101315,285,https://s.glbimg.com/es/sde/f/2018/07/05/ce690031c364aa0119c415809e422cf0_FORMATO.png,5,1.06,Martín Nicolás Sarrafiore,0.0,4,3.49,6,"{'CA': 1, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 2, 'G': 1, 'PE': 9, 'RB': 1}",sarrafiore,6,0.0
44,Roberto,104086,285,https://s.glbimg.com/es/sde/f/2019/05/16/b8a0891d626e56bbf0d4c6c82632218e_FORMATO.png,1,3.3,Roberto Pinheiro da Rosa,0.0,3,2.98,6,"{'FS': 3, 'PE': 4, 'RB': 2}",roberto,6,0.0
45,Pedro Lucas,104087,285,https://s.glbimg.com/es/sde/f/2019/01/16/c9f4620588de79e571e82ab72160fa3f_FORMATO.jpeg,0,0.0,Pedro Lucas Schwaizer,0.0,5,4.0,6,{},pedro-lucas,6,0.0
46,Nonato,100987,285,https://s.glbimg.com/es/sde/f/2019/05/09/08cbb57fc00b07a7ca892ea09b8dc8e5_FORMATO.png,5,6.7,Gustavo Nonato Santana,3.0,4,8.39,6,"{'A': 1, 'FC': 9, 'FD': 1, 'FF': 2, 'FS': 2, 'G': 2, 'PE': 6, 'RB': 10}",nonato,7,-1.38
47,Carlos Miguel,104084,285,https://s.glbimg.com/es/sde/f/2019/04/26/d8ee304d012b001ba32d480ec6788ead_FORMATO.png,0,0.0,Carlos Miguel dos Santos Pereira,0.0,1,1.0,6,{},carlos-miguel,6,0.0
48,Bruno Fuchs,104085,285,https://s.glbimg.com/es/sde/f/2019/04/26/fff0d652b4ac6ce54ef47883b8b15162_FORMATO.png,0,0.0,Bruno de Lara Fuchs,0.0,3,2.0,6,{},bruno-fuchs,6,0.0
49,Jorge Sampaoli,70800,277,https://s.glbimg.com/es/sde/f/2019/04/02/cbfe46eed15abdc67d75bd4170d5e6a1_FORMATO.png,6,4.73,Jorge Sampaoli,3.72,6,11.3,6,{},jorge-sampaoli,7,0.48
50,Victor Ferraz,70046,277,https://s.glbimg.com/es/sde/f/2018/05/23/229fbb519d2bbf0c8b2c2b77992e15ed_FORMATO.png,6,4.1,Victor Ferraz Macedo,6.6,2,9.65,6,"{'CA': 1, 'FC': 3, 'FF': 1, 'FS': 6, 'PE': 24, 'RB': 11, 'SG': 3}",victor-ferraz,7,1.85
51,Derlis González,75372,277,https://s.glbimg.com/es/sde/f/2018/08/02/82821b03d402e292e2c9436d34a6f1b3_FORMATO.png,4,-3.0,Derlis Alberto González Galeano,0.0,5,0.74,6,"{'CA': 3, 'CV': 1, 'FC': 6, 'FD': 1, 'FS': 5, 'I': 1, 'PE': 4}",derlis-gonzalez,6,0.0
52,Alison,73974,277,https://s.glbimg.com/es/sde/f/2019/03/28/2438d7ca6b16c454a1fc9ccb45ec389d_FORMATO.png,3,1.17,Alison Lopes Ferreira,0.0,4,4.24,6,"{'CA': 3, 'FC': 9, 'FF': 1, 'FS': 3, 'PE': 1, 'RB': 8}",alison,2,0.0
53,Eduardo Sasha,70360,277,https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png,5,6.5,Eduardo Colcenti Antunes,1.2,5,15.9,6,"{'FC': 7, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 2, 'PE': 7, 'RB': 11}",eduardo-sasha,2,-1.09
54,Tréllez,87679,285,https://s.glbimg.com/es/sde/f/2019/03/29/d567e4033e024dd2c71420f70c7bdeb0_FORMATO.jpeg,0,0.0,Santiago Tréllez Vivero,0.0,5,6.0,6,{},trellez,6,0.0
55,Copete,77959,277,https://s.glbimg.com/es/sde/f/2019/03/28/8b877a8c4ad54095a090c72a16cdb129_FORMATO.png,0,0.0,Jonathan Copete Valencia,0.0,5,6.0,6,{},copete,6,0.0
56,Bryan Ruíz,71019,277,https://s.glbimg.com/es/sde/f/2018/07/11/ef076ba265a7f7e961749ab3e573933e_FORMATO.png,0,0.0,Bryan Jafet Ruíz González,0.0,4,4.0,6,{},bryan-ruiz,6,0.0
57,Éverson,72294,277,https://s.glbimg.com/es/sde/f/2019/03/28/83ec5c765fe26cff5158a6e6b1d55061_FORMATO.png,0,0.0,Éverson Felipe Marques Pires,0.0,1,8.0,6,{},everson,6,0.0
58,Gustavo Henrique,78248,277,https://s.glbimg.com/es/sde/f/2019/03/28/1fb1aeab02e0006889fbd9ef7a4dd6e0_FORMATO.png,6,3.25,Gustavo Henrique Vernes,2.5,3,6.26,6,"{'CA': 3, 'FC': 6, 'FD': 2, 'FS': 3, 'PE': 8, 'RB': 8, 'SG': 3}",gustavo-henrique,3,-0.18
59,Carlos Sánchez,81677,277,https://s.glbimg.com/es/sde/f/2019/03/28/c138b40f3a1c3c5a30059c6bfeb61b3d_FORMATO.png,5,4.32,Carlos Andrés Sánchez Arcosa,0.5,4,11.39,6,"{'FC': 6, 'FD': 5, 'FF': 4, 'FS': 7, 'FT': 2, 'G': 1, 'PE': 22, 'RB': 3}",carlos-sanchez,2,-0.92
60,Luiz Felipe,79035,277,https://s.glbimg.com/es/sde/f/2019/03/28/8bb249c2111b49eff60737fd35c27a45_FORMATO.png,0,0.0,Luiz Felipe do Nascimento dos Santos,0.0,3,7.0,6,{},luiz-felipe,2,0.0
61,Cueva,82411,277,https://s.glbimg.com/es/sde/f/2019/03/29/52188ffb1316a2e09ed8b05910c0ece5_FORMATO.png,4,1.25,Christian Alberto Cueva Bravo,0.9,4,6.83,6,"{'FC': 2, 'FS': 3, 'PE': 10, 'RB': 5}",cueva,6,-0.33
62,Matheus Ribeiro,82943,277,https://s.glbimg.com/es/sde/f/2019/03/28/3e3b672c196784b9afea72e85325a468_FORMATO.png,0,0.0,Matheus Antunes Ribeiro,0.0,2,3.0,6,{},matheus-ribeiro,6,0.0
63,Alan Cardoso,93785,277,https://s.glbimg.com/es/sde/f/2019/03/28/5f3fd4c09cb41da699f94b30e6bd4600_FORMATO.png,0,0.0,Alan Cardoso de Andrade,0.0,2,3.0,6,{},alan-cardoso,6,0.0
64,João Paulo,85425,277,https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png,0,0.0,João Paulo Silva Martins,0.0,1,2.0,6,{},joao-paulo,6,0.0
65,Lucas Veríssimo,93368,277,https://s.glbimg.com/es/sde/f/2019/05/09/77ef73e05fe5f4a5bcbf11b7577516d4_FORMATO.png,6,3.55,Lucas Veríssimo da Silva,2.6,3,8.01,6,"{'CA': 2, 'FC': 17, 'FF': 3, 'FS': 5, 'FT': 1, 'I': 1, 'PE': 17, 'RB': 11, 'SG': 3}",lucas-verissimo,7,-0.23
66,Yuri Lima,90569,266,https://s.glbimg.com/es/sde/f/2019/05/08/61da0aba54dc5264e04da63e8e98e78d_FORMATO.png,1,-3.3,Yuri Oliveira Lima,-3.3,4,1.43,6,"{'CA': 1, 'FC': 2, 'PE': 1}",yuri-lima,6,-1.57
67,Diego Pituca,94156,277,https://s.glbimg.com/es/sde/f/2019/03/28/c72bd8dd63cb920ddd6ebd16f7324c0e_FORMATO.png,6,1.47,Diego Cristiano Evaristo,0.3,4,2.85,6,"{'CA': 3, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 1, 'PE': 20, 'RB': 6}",diego-pituca,3,-0.06
68,Aguilar,95494,277,https://s.glbimg.com/es/sde/f/2019/03/28/938d6ad9b3c0aa9f3fa04ed1ae5193a6_FORMATO.png,4,1.42,Felipe Aguilar Mendoza,0.0,3,3.83,6,"{'FC': 7, 'PE': 1, 'RB': 3, 'SG': 1}",aguilar,7,0.0
69,Renê,78445,262,https://s.glbimg.com/es/sde/f/2019/04/26/f7f5e18054dd2e487e3f2851ce8e28b7_FORMATO.png,4,3.27,Renê Rodrigues Martins,9.7,2,7.72,6,"{'A': 1, 'CA': 1, 'FC': 2, 'FD': 1, 'FS': 3, 'PE': 7, 'RB': 7}",rene,6,1.82
70,Soteldo,87258,277,https://s.glbimg.com/es/sde/f/2019/03/29/31e7873f19386d05456c38558b181df5_FORMATO.png,6,2.5,Yeferson Julio Soteldo Martínez,1.2,4,5.74,6,"{'CA': 3, 'FC': 6, 'FD': 5, 'FF': 2, 'FS': 5, 'FT': 1, 'G': 1, 'I': 2, 'PE': 17, 'RB': 6}",soteldo,3,0.05
71,Jorge,88065,277,https://s.glbimg.com/es/sde/f/2019/04/30/d5b0b482b84d690a1f796957d38dd952_FORMATO.png,4,9.25,Jorge Marco de Oliveira Moraes,7.6,2,13.77,6,"{'A': 1, 'CA': 1, 'FC': 6, 'FD': 7, 'FF': 3, 'FS': 9, 'I': 1, 'PE': 6, 'RB': 6, 'SG': 3}",jorge,7,-0.51
72,Orinho,95542,277,https://s.glbimg.com/es/sde/f/2019/03/28/0606c19cd9b070a14c8dcc9debd30211_FORMATO.png,0,0.0,Edilson Borba de Aquino,0.0,2,3.0,6,{},orinho,6,0.0
73,Lucas Lourenço,101580,277,https://s.glbimg.com/es/sde/f/2018/03/21/f7982f701870b51a5c2699877f0f30c6_FORMATO.png,0,0.0,Lucas Lourenço Andrade,0.0,4,2.0,6,{},lucas-lourenco,6,0.0
74,Rodrygo,100651,277,https://s.glbimg.com/es/sde/f/2019/03/28/6be35caa2772b45524060927b8922ee1_FORMATO.png,4,10.73,Rodrygo Silva de Goes,4.0,5,14.95,6,"{'A': 2, 'CA': 1, 'FC': 7, 'FD': 6, 'FF': 7, 'FS': 8, 'G': 1, 'I': 1, 'PE': 3, 'RB': 10}",rodrygo,7,-1.95
75,Yuri Alberto,100652,277,https://s.glbimg.com/es/sde/f/2019/03/28/aa5dd1708e186460f701dd3ce77f0824_FORMATO.png,0,0.0,Yuri Alberto Monteiro da Silva,0.0,5,2.0,6,{},yuri-alberto,6,0.0
76,Felipe Jonatan,101708,277,https://s.glbimg.com/es/sde/f/2019/03/28/769db50792d92f77ba296968a2aa8fd7_FORMATO.png,2,4.6,Felipe Jonatan Rocha Andrade,0.0,2,8.4,6,"{'FC': 1, 'FD': 1, 'FF': 1, 'G': 1, 'PE': 6, 'RB': 1}",felipe-jonatan,6,0.0
77,Arthur Gomes,96966,315,https://s.glbimg.com/es/sde/f/2019/05/08/05a9ae684d7d1c4ad13ff91e04c82d09_FORMATO.png,3,1.77,Arthur Gomes Lourenço,2.9,5,3.73,6,"{'FC': 2, 'FS': 3, 'FT': 1, 'PE': 4, 'RB': 2}",arthur-gomes,7,0.32
78,Gabriel Calabres,101911,277,https://s.glbimg.com/es/sde/f/2018/05/23/ab2e89590be1e66768af1205a202b31c_FORMATO.png,0,0.0,Gabriel Calabres Nunes,0.0,4,2.0,6,{},gabriel-calabres,6,0.0
79,Felippe Cardoso,100963,277,https://s.glbimg.com/es/sde/f/2018/09/14/448879bc85937305a08a7038f527e40a_FORMATO.png,0,0.0,Wanderson Felippe Cardoso dos Santos,0.0,5,3.0,6,{},felippe-cardoso,6,0.0
80,Kaique Rocha,103684,277,https://s.glbimg.com/es/sde/f/2018/11/10/74779e57e2c7d94a49870544327e9cb9_FORMATO.png,0,0.0,Kaique Rocha Lima,0.0,3,2.0,6,{},kaique-rocha,6,0.0
81,Guilherme Nunes,101912,277,https://s.glbimg.com/es/sde/f/2018/05/23/7e91393fb9d0c73f8ae12e9e96c38308_FORMATO.png,0,0.0,Guilherme Nunes da Silva,0.0,4,2.0,6,{},guilherme-nunes,6,0.0
82,Wagner Leonardo,104994,277,https://s.glbimg.com/es/sde/f/2019/03/28/fafba6bc079831779d2a86df19ebb06e_FORMATO.png,0,0.0,Wagner Leonardo Calvelo de Souza,0.0,3,1.0,6,{},wagner-leonardo,6,0.0
83,Sandry,104580,277,https://s.glbimg.com/es/sde/f/2019/03/28/9f6c9ff2c355a7189b842849d99b5a32_FORMATO.png,0,0.0,Sandry Roberto Santos Goes,0.0,4,1.0,6,{},sandry,6,0.0
84,Tailson,104578,277,https://s.glbimg.com/es/sde/f/2019/01/19/6c43d089fb194a76c0763ff36acb19b5_FORMATO.jpeg,0,0.0,Tailson Pinto Gonçalves,0.0,5,1.0,6,{},tailson,6,0.0
85,Kaio Jorge,103445,277,https://s.glbimg.com/es/sde/f/2019/03/28/edbb8d73a2ffdb1f447c7bee5b45d91f_FORMATO.png,1,0.0,Kaio Jorge Pinto Ramos,0.0,5,0.75,6,{},kaio-jorge,6,-0.25
86,Anderson Ceará,103724,277,https://s.glbimg.com/es/sde/f/2018/11/20/744c159954ee4c4e7301b12d509ba9ac_FORMATO.jpeg,0,0.0,Francisco Anderson de Jesus dos Santos,0.0,4,1.0,6,{},anderson-ceara,6,0.0
87,Everton,50301,276,https://s.glbimg.com/es/sde/f/2019/04/01/f6dbb421ca616441bbb6ab053b0bbd90_FORMATO.png,5,1.84,Everton Cardoso da Silva,0.7,4,8.13,6,"{'FC': 12, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'I': 1, 'PE': 10, 'RB': 3}",everton,5,-0.56
88,Nenê,38913,276,https://s.glbimg.com/es/sde/f/2019/04/01/4d73be1fc34c320f86e3f2b7c0c6029c_FORMATO.png,1,-0.3,Anderson Luiz de Carvalho,0.0,4,5.81,6,{'PE': 1},nene,6,0.0
89,Bruno Peres,73962,276,https://s.glbimg.com/es/sde/f/2019/04/01/e45da566464dfc86f2e866c3d5f0a9ff_FORMATO.png,0,0.0,Bruno da Silva Peres,0.0,2,5.0,6,{},bruno-peres,6,0.0
90,Jucilei,63422,276,https://s.glbimg.com/es/sde/f/2019/04/01/3e050c01c28897f628b2b5b275392576_FORMATO.png,0,0.0,Jucilei da Silva,0.0,4,8.0,6,{},jucilei,6,0.0
91,Bruno Alves,73620,276,https://s.glbimg.com/es/sde/f/2019/04/01/c8c4cd4fac733c4fba030044eefbd05a_FORMATO.png,6,2.13,Bruno Fabiano Alves,1.4,3,6.0,6,"{'CA': 1, 'FC': 14, 'FF': 2, 'FS': 2, 'PE': 11, 'RB': 5, 'SG': 3}",bruno-alves,7,-0.4
92,Willian Farias,63058,276,https://s.glbimg.com/es/sde/f/2019/04/01/92b08d76fca5665f16a0fee09fbc07d2_FORMATO.png,0,0.0,Willian Roberto Farias,0.0,4,3.0,6,{},willian-farias,6,0.0
93,Joao Rojas,70784,276,https://s.glbimg.com/es/sde/f/2018/08/22/4263f96a54ea57b00b989a04f50f6ec3_FORMATO.png,0,0.0,Joao Robin Rojas Mendoza,0.0,5,7.0,6,{},joao-rojas,5,0.0
94,Hudson,50324,276,https://s.glbimg.com/es/sde/f/2019/04/01/9e5f146e4b4c3975e459435a5ebde804_FORMATO.png,6,4.6,Hudson Rodrigues dos Santos,3.1,4,12.1,6,"{'A': 1, 'FC': 7, 'FD': 1, 'FS': 6, 'G': 1, 'I': 1, 'PE': 7, 'RB': 11}",hudson,2,0.61
