,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
207,Madson,42467,341,https://s.glbimg.com/es/sde/f/2019/03/29/4186c23e5fc5c348b06c2e2cbb62ebdc_FORMATO.png,3,2.9,Madson Formagini Caridade,2.6,4,7.39,3,"{'FC': 1, 'FD': 1, 'FF': 4, 'FS': 9, 'PE': 9, 'RB': 2}",madson,7,-0.02
208,Matheus Barbosa,74069,314,https://s.glbimg.com/es/sde/f/2019/03/25/1566120db01ce074100b649a154a6290_FORMATO.png,2,3.3,Matheus Barbosa Teixeira,0.0,4,4.51,3,"{'FC': 1, 'FF': 1, 'PE': 4, 'RB': 5}",matheus-barbosa,6,0.0
209,Gegê,82474,314,https://s.glbimg.com/es/sde/f/2019/02/18/a6e6b20f53d3e64deddfd38a901450c0_FORMATO.png,1,-0.3,Geirton Marques Aires,0.0,4,1.87,3,"{'FC': 4, 'FS': 1, 'PE': 1, 'RB': 1}",gege,6,0.0
210,Igor Fernandes,82635,314,https://s.glbimg.com/es/sde/f/2019/02/18/8ab8d39b2dc545324288925073d88bfd_FORMATO.png,0,0.0,Igor Fernandes da Silva Araújo,0.0,2,2.0,3,{},igor-fernandes,5,0.0
211,Fabrício,61228,341,https://s.glbimg.com/es/sde/f/2019/03/23/1c71c2070af8670cdc9e45e7d111715c_FORMATO.png,0,0.0,Fabrício Barros Santana,0.0,1,1.0,3,{},fabricio,6,0.0
212,Daniel Amorim,82880,314,https://s.glbimg.com/es/sde/f/2019/02/18/0d8fec2dd84657e690f017bb4a25b414_FORMATO.png,1,3.5,Daniel Amorim Dias da Silva,3.5,5,6.27,3,"{'FC': 2, 'FD': 1, 'FF': 2, 'FS': 4, 'PE': 1}",daniel-amorim,7,-0.73
213,Pedro Castro,78840,314,https://s.glbimg.com/es/sde/f/2019/03/25/cdc521cfa238c56aa9fb0eb73e4aca7a_FORMATO.png,3,0.8,Pedro Henrique de Castro Silva,0.5,4,2.46,3,"{'FC': 6, 'FF': 1, 'FS': 5, 'PE': 8, 'RB': 3}",pedro-castro,7,-0.27
214,Mosquera,86116,314,https://s.glbimg.com/es/sde/f/2019/03/31/8ef2e2aca1a983bd2f770590e4a0aa91_FORMATO.png,1,1.0,Jonny Ferney Mosquera Mena,0.0,4,3.47,3,"{'FF': 1, 'FS': 1, 'PE': 1}",mosquera,6,0.0
215,Alex Silva,84861,314,https://s.glbimg.com/es/sde/f/2019/02/18/2ffd333de72b16a616330241a2857925_FORMATO.png,1,1.7,Alex da Silva,0.0,2,4.35,3,"{'CA': 1, 'FC': 2, 'FD': 1, 'FF': 1, 'FS': 3, 'PE': 1, 'RB': 1}",alex-silva,5,0.0
216,Lucas Frigeri,84854,314,https://s.glbimg.com/es/sde/f/2019/03/26/65f2f48172da036fdca184334f150eab_FORMATO.png,0,0.0,Lucas Henrique Frigeri,0.0,1,5.0,3,{},lucas-frigeri,6,0.0
217,João Paulo,86770,314,https://s.glbimg.com/es/sde/f/2019/02/18/e6b56502fd1ec5cd75f853c47b7df942_FORMATO.png,3,1.57,João Paulo da Silva Alves,0.8,4,4.42,3,"{'FC': 5, 'FS': 9, 'PE': 11, 'RB': 4}",joao-paulo,7,-0.35
218,Getúlio,90573,314,https://s.glbimg.com/es/sde/f/2019/02/18/3eda93423ebb9e3f661c0360363ef5e5_FORMATO.png,3,3.77,Getúlio Wandelly Silva Timoteo,1.9,5,7.18,3,"{'FC': 3, 'FD': 2, 'FF': 1, 'FS': 5, 'FT': 1, 'I': 2, 'PE': 3, 'RB': 4}",getulio,7,-0.41
219,Kunde,95476,314,https://s.glbimg.com/es/sde/f/2019/03/25/c4c9c869583e3c80724d1cea7d6dbbc9_FORMATO.png,2,-1.0,Eduardo Kunde,0.1,3,0.73,3,"{'CA': 1, 'FC': 3, 'PE': 5, 'RB': 2}",kunde,7,0.01
220,Maurício,96464,314,https://s.glbimg.com/es/sde/f/2019/03/26/1f39cc62496e44034c3eeebbdf31abf6_FORMATO.png,0,0.0,Maurício Tomazi Pinheiro,0.0,3,3.0,3,{},mauricio,6,0.0
221,Luiz Fernando ,90366,266,https://s.glbimg.com/es/sde/f/2018/01/21/02a2f5fed1129a90ba09bdb08f52fc59_FORMATO.png,0,0.0,Luiz Fernando Ferreira Maximiliano,0.0,4,2.0,3,{},luiz-fernando,6,0.0
222,Léo Lopes,96965,314,https://s.glbimg.com/es/sde/f/2019/03/25/75373f3be71d114621aba37a7d05db97_FORMATO.png,0,0.0,Leonardo Thomas Lopes,0.0,1,1.0,3,{},leo-lopes,6,0.0
223,Gabriel Lima,98400,314,https://s.glbimg.com/es/sde/f/2019/02/18/a93bba8cbc0b3d63a2713d51b3e80af1_FORMATO.png,0,0.0,Gabriel Farias de Lima,0.0,5,3.0,3,{},gabriel-lima,6,0.0
224,Cláudio Vitor,98888,314,https://s.glbimg.com/es/sde/f/2019/02/18/798d0ead220702bf3c3f671330c609e5_FORMATO.png,0,0.0,Cláudio Vitor Morais de Lima Cruz,0.0,1,1.0,3,{},claudio-vitor,6,0.0
225,Geninho,36886,314,https://s.glbimg.com/es/sde/f/2019/03/31/0f7029892255153d5c0261c6523eef36_FORMATO.png,3,2.43,Eugênio Machado Souto,2.85,6,5.03,3,{},geninho,7,0.37
226,Lourenço,99032,314,https://s.glbimg.com/es/sde/f/2019/03/26/a10ea3714ffa4fb0caf1a1a80ffd5255_FORMATO.png,0,0.0,João Paulo Ferreira Lourenço,0.0,5,2.0,3,{},lourenco,6,0.0
227,Gustavo,101316,314,https://s.glbimg.com/es/sde/f/2019/02/18/2d52dcaf120ebbe0826308ada2b51f8d_FORMATO.png,0,0.0,Gustavo Alcindo (Alcino),0.0,3,3.0,3,{},gustavo,6,0.0
228,Wesley,99462,314,https://s.glbimg.com/es/sde/f/2019/03/26/c2306740c31403d20520165b9297b553_FORMATO.png,0,0.0,Wesley Soares Xavier,0.0,4,2.0,3,{},wesley,6,0.0
229,Marcinho,102380,314,https://s.glbimg.com/es/sde/f/2019/03/26/f668b0e7484644c6732bfc57f72a5fdb_FORMATO.png,0,0.0,Márcio Rodrigues Velasco,0.0,4,1.0,3,{},marcinho,6,0.0
230,Nuno,104326,314,https://s.glbimg.com/es/sde/f/2019/03/26/c1b1a18f433b957ac0690204c16bedca_FORMATO.png,0,0.0,Acácio Nuno Boing,0.0,3,2.0,3,{},nuno,6,0.0
231,Luan Pereira,99900,314,https://s.glbimg.com/es/sde/f/2019/03/26/4ea943857c8fd654cdc1fe1f3e802748_FORMATO.png,2,0.85,Luan Martins Pereira,0.0,4,2.47,3,"{'CA': 1, 'FC': 2, 'FS': 1, 'PE': 1, 'RB': 3}",luan-pereira,6,-0.44
232,Ricardo,101491,314,https://s.glbimg.com/es/sde/f/2019/03/26/d6db02ce94eb23f6a9e0090158f1d7e8_FORMATO.png,0,0.0,Ricardo Thalheimer,0.0,3,4.0,3,{},ricardo,6,0.0
233,Caio Paulista,102318,314,https://s.glbimg.com/es/sde/f/2019/02/18/9a6fef900167a97e0492da10177e45b8_FORMATO.png,0,0.0,Caio Fernando de Oliveira,0.0,5,2.0,3,{},caio-paulista,6,0.0
234,Dudu,104327,314,https://s.glbimg.com/es/sde/f/2019/02/18/802f542c5adf740551a1a6aec66a72ba_FORMATO.png,0,0.0,Eduardo Luis Tapparo,0.0,4,1.0,3,{},dudu,6,0.0
235,Rodrigo,104328,314,https://s.glbimg.com/es/sde/f/2019/03/26/ba2af494a1681ac20387f7fc39e21721_FORMATO.png,0,0.0,Rodrigo Jardim dos Santos Almeida,0.0,1,1.0,3,{},rodrigo,6,0.0
236,Falcão,104104,314,https://s.glbimg.com/es/sde/f/2019/02/18/6a3faee3e0ccb1919d96bae0cb823728_FORMATO.png,0,0.0,Lucas de Oliveira Teodoro Falcão,0.0,4,2.0,3,{},falcao,6,0.0
237,Iury,101846,314,https://s.glbimg.com/es/sde/f/2019/02/18/0758f27a5553304e808e5732adb6eadd_FORMATO.png,2,2.15,Iury de Oliveira Nascimento ,-2.9,2,5.55,3,"{'A': 1, 'CA': 1, 'FC': 3, 'FS': 2, 'PE': 9, 'RB': 3}",iury,7,-1.53
238,Márcio Azevedo,42491,293,https://s.glbimg.com/es/sde/f/2019/03/30/94c0ddfd7cbc5c7244c6b1a5aecc258b_FORMATO.png,2,4.2,Márcio Gonzaga de Azevedo,8.4,2,5.36,3,"{'A': 1, 'FC': 2, 'FS': 1, 'PE': 2, 'RB': 3}",marcio-azevedo,6,1.89
239,Jonathan,37662,293,https://s.glbimg.com/es/sde/f/2019/03/30/8b5651c87880d8422c6440c0edfc069a_FORMATO.png,2,0.8,Jonathan Cícero Moreira,0.0,2,4.71,3,"{'CA': 1, 'FC': 3, 'FD': 1, 'PE': 2, 'RB': 3}",jonathan,7,0.0
240,Brizuela,104819,314,https://s.glbimg.com/es/sde/f/2019/03/26/5b47fe819c97b3c422671ac692dc59d7_FORMATO.png,3,3.3,Feliciano Brizuela,0.5,5,7.33,3,"{'FC': 2, 'FS': 2, 'G': 1, 'I': 1, 'PE': 2, 'RB': 2}",brizuela,6,-0.65
241,Wellington,62129,293,https://s.glbimg.com/es/sde/f/2019/03/30/79dd4d1b071e14e833f4b54ceaba247a_FORMATO.png,3,-0.3,Wellington Aparecido Martins,1.6,4,1.6,3,"{'FC': 3, 'PE': 8, 'RB': 2}",wellington,7,0.39
242,Santos,69012,293,https://s.glbimg.com/es/sde/f/2019/03/30/e7ce05ddde9ec166606e95d579a152ba_FORMATO.png,3,1.2,Aderbar Melo dos Santos Neto,3.7,1,5.03,3,"{'DD': 4, 'FS': 1, 'GS': 4, 'PE': 3}",santos,7,0.74
243,Camacho,68770,293,https://s.glbimg.com/es/sde/f/2019/03/30/81d88455f0c9a28fc1bf58482da871c1_FORMATO.png,1,1.2,Guilherme de Aguiar Camacho,0.0,4,4.3,3,"{'FC': 1, 'FS': 1, 'PE': 1, 'RB': 1}",camacho,5,0.0
244,João Vitor,104329,314,https://s.glbimg.com/es/sde/f/2019/03/26/bbbed8c4d42ead7dff816c8262ba62cf_FORMATO.png,0,0.0,João Vitor de Oliveira,0.0,1,1.0,3,{},joao-vitor,6,0.0
245,Paulo André,37604,293,https://s.glbimg.com/es/sde/f/2019/03/30/d13b3f750784e34198600803f659c068_FORMATO.png,1,-3.3,Paulo André Cren Benini,-3.3,3,3.24,3,"{'CA': 1, 'FC': 2, 'PE': 1}",paulo-andre,6,-2.76
246,Nikão,69705,293,https://s.glbimg.com/es/sde/f/2019/03/30/e389d21dd5909e815633dfb6c0fffca7_FORMATO.png,3,8.2,Maycon Vinícius Ferreira da Cruz,0.0,4,19.71,3,"{'A': 1, 'FC': 3, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 1, 'RB': 5}",nikao,7,-2.2
247,Bergson,68696,354,https://s.glbimg.com/es/sde/f/2019/04/25/2e4d9c67a46322b50cf793ea9a004cf0_FORMATO.png,3,1.6,Bergson Gustavo Silveira da Silva,0.8,5,4.89,3,"{'FC': 1, 'FD': 4, 'FF': 1, 'PE': 1}",bergson,6,-0.43
248,Marcelo Cirino,69022,293,https://s.glbimg.com/es/sde/f/2019/03/30/c8469dc064bfee30f2576ca3d65fc15b_FORMATO.png,3,1.73,Marcelo Cirino da Silva,4.3,5,5.4,3,"{'FC': 1, 'FD': 1, 'FF': 3, 'FS': 5, 'I': 2, 'PE': 3, 'RB': 1}",marcelo-cirino,6,0.85
249,Guilherme,50294,266,https://s.glbimg.com/es/sde/f/2019/05/04/999c57638fe8815a7060966d05a4be93_FORMATO.png,1,-3.9,Guilherme Milhomem Gusmão,-3.9,4,3.76,3,"{'CA': 1, 'FC': 2, 'PE': 3}",guilherme,2,-3.24
250,Gilberto,61188,265,https://s.glbimg.com/es/sde/f/2019/03/29/e664bac2dfda2416beb75fb9615b8a4f_FORMATO.png,3,4.3,Gilberto Oliveira Souza Júnior,2.6,5,13.27,3,"{'A': 1, 'FC': 4, 'FD': 3, 'FF': 5, 'FS': 1, 'PE': 4, 'RB': 2}",gilberto,2,-0.66
251,Nilton,38573,265,https://s.glbimg.com/es/sde/f/2019/03/29/811fcc6687bfa2c352116c2322a98796_FORMATO.png,1,1.3,Nílton Ferreira Júnior,0.0,4,5.06,3,"{'FF': 1, 'FS': 1}",nilton,6,0.0
252,Enderson Moreira,62137,354,https://s.glbimg.com/es/sde/f/2019/04/27/6b41336a5a8911ee8ee9b1b8ce87488f_FORMATO.png,3,4.01,Enderson Alves Moreira,1.58,6,10.17,3,{},enderson-moreira,7,-0.53
253,Anderson,38001,265,https://s.glbimg.com/es/sde/f/2019/03/29/bbfcc261f62ebb5c1dbea1b7e31f6dca_FORMATO.png,1,-1.0,Anderson Pedro Nunes da Silva Campos,0.0,1,2.08,3,"{'DD': 1, 'GS': 2}",anderson,6,0.0
254,Jackson,70934,265,https://s.glbimg.com/es/sde/f/2019/03/29/8e6d89c654da352b89c77cb432a0df14_FORMATO.png,0,0.0,Jackson de Souza,0.0,3,6.0,3,{},jackson,5,0.0
255,Ernando,49651,265,https://s.glbimg.com/es/sde/f/2019/02/27/6fa92b9ae476bc3a5c60c6beed20ac71_FORMATO.png,3,6.0,Ernando Rodrigues Lopes,6.0,3,9.93,3,"{'FC': 1, 'FS': 2, 'G': 1, 'RB': 3, 'SG': 1}",ernando,7,0.79
256,Vitor Gabriel,101596,262,https://s.glbimg.com/es/sde/f/2019/04/26/1625dafb7038f8b8c6201f97b0f5730d_FORMATO.png,0,0.0,Vitor Gabriel Claudino Rego Ferreira,0.0,5,2.0,3,{},vitor-gabriel,6,0.0
257,Elton,71719,265,https://s.glbimg.com/es/sde/f/2019/03/29/ba5687c390564e23e74776f29ea757f3_FORMATO.png,3,2.2,Elton Junior Melo Ataíde,0.5,4,5.26,3,"{'FC': 10, 'FF': 1, 'PE': 4, 'RB': 8}",elton,6,-0.72
258,Douglas Friedrich,78584,265,https://s.glbimg.com/es/sde/f/2019/03/29/ef148b9e6c0fb1706902616959184e5b_FORMATO.png,2,2.5,Douglas Alan Schuck Friedrich,8.0,1,7.28,3,"{'DD': 2, 'GS': 3, 'SG': 1}",douglas-friedrich,7,2.07
259,Fernandão,62033,265,https://s.glbimg.com/es/sde/f/2019/02/27/c71b608a8727463f7418750e4b406c48_FORMATO.png,2,1.35,José Fernando Viana de Santana,0.0,5,6.12,3,"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'I': 1, 'PE': 1, 'RB': 1}",fernandao,2,0.0
260,Élber,74140,265,https://s.glbimg.com/es/sde/f/2019/03/29/67d058ae9f531a675de3f44a9bb2735b_FORMATO.png,0,0.0,José Élber Pimentel da Silva,0.0,4,6.0,3,{},elber,6,0.0
261,Rogério,73540,265,https://s.glbimg.com/es/sde/f/2019/02/27/92700f5dfefdb214d227ca999caedfb3_FORMATO.png,3,3.63,José Rogério de Oliveira,0.1,5,9.8,3,"{'FC': 6, 'FD': 3, 'FF': 1, 'FS': 4, 'G': 1, 'I': 1, 'PE': 5, 'RB': 1}",rogerio,2,-1.15
262,Arthur Caíke,80337,265,https://s.glbimg.com/es/sde/f/2019/02/27/3388dd10ab1c840b939f315bb52195b8_FORMATO.png,3,5.33,Arthur Caíke do Nascimento Cruz,0.4,5,11.64,3,"{'FC': 4, 'FD': 2, 'FF': 2, 'G': 2, 'I': 1, 'PE': 5}",arthur-caike,2,-1.54
263,Moisés,90444,265,https://s.glbimg.com/es/sde/f/2019/02/27/931ddb4d808eb623c3d496fb36bea54e_FORMATO.png,2,7.7,Moisés Roberto Barbosa,0.0,2,13.63,3,"{'A': 1, 'FC': 3, 'FD': 1, 'FF': 1, 'PE': 2, 'RB': 7}",moises,2,0.0
264,Clayton,81770,265,https://s.glbimg.com/es/sde/f/2019/03/29/517eea2fd0045d94a6d18118ffe21008_FORMATO.png,0,0.0,Clayton Silveira da Silva,0.0,5,5.0,3,{},clayton,6,0.0
265,Lucas Fonseca,80189,265,https://s.glbimg.com/es/sde/f/2019/03/29/c40c54d7fdca6784ef754a182f9f81d0_FORMATO.png,3,1.47,Lucas Fonseca da Silva,5.3,3,4.4,3,"{'FC': 1, 'FD': 1, 'FS': 1, 'PE': 6, 'SG': 1}",lucas-fonseca,7,1.38
266,Yuri,83263,265,https://s.glbimg.com/es/sde/f/2019/03/29/c48336f0e13db7ffdf11a89b7fc63ee9_FORMATO.png,0,0.0,Yuri Lima Lara,0.0,4,1.0,3,{},yuri,6,0.0
267,Paulinho,91626,265,https://s.glbimg.com/es/sde/f/2019/03/29/54f523632cff7c65b72a884c01685b2e_FORMATO.png,1,5.5,Paulo Victor da Silva,5.5,2,4.77,3,"{'FC': 2, 'RB': 1, 'SG': 1}",paulinho,2,0.77
268,Everson,91929,265,https://s.glbimg.com/es/sde/f/2019/03/29/405ace106e46aa9c9dd2059c2ec130e3_FORMATO.png,0,0.0,Everson Bispo Pereira,0.0,3,3.0,3,{},everson,6,0.0
269,Flávio,91102,265,https://s.glbimg.com/es/sde/f/2019/03/29/b6aab56d50cf29e0e2a267d04614f4a1_FORMATO.png,0,0.0,Flávio Medeiros da Silva,0.0,4,3.0,3,{},flavio,6,0.0
270,Iago,90894,265,https://s.glbimg.com/es/sde/f/2019/02/27/dcc88b58ec19a30c867de346a51af9ba_FORMATO.png,0,0.0,Iago Antônio Silva Santos,0.0,5,2.0,3,{},iago,6,0.0
271,Vinícius,105199,262,https://s.glbimg.com/es/sde/f/2019/03/26/a514a8787d2c34f1210e22825eabfc2c_FORMATO.png,0,0.0,Vinícius de Souza Costa,0.0,4,2.0,3,{},vinicius,6,0.0
272,Douglas,92497,265,https://s.glbimg.com/es/sde/f/2019/02/27/f152fa1e4b0fdb632f4f9262c3072d92_FORMATO.png,1,2.2,Douglas Augusto Soares Gomes,2.2,4,5.1,3,"{'FC': 6, 'FD': 1, 'FF': 1, 'FS': 4, 'PE': 1, 'RB': 1}",douglas,7,-0.9
273,Reinier,105068,262,https://s.glbimg.com/es/sde/f/2019/02/26/a408b122a7bad435686da050ed61909e_FORMATO.jpeg,0,0.0,Reinier Jesus Carvalho,0.0,4,3.0,3,{},reinier,6,0.0
274,Fernandinho,91130,265,https://s.glbimg.com/es/sde/f/2019/03/29/062ea204ed60f2b4c3bdbcb2c506b6c1_FORMATO.png,0,0.0,Fernando José Marques Maciel,0.0,5,2.0,3,{},fernandinho,6,0.0
275,Rodolfo,63082,266,https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png,3,0.13,Rodolfo Alves de Melo,-5.6,1,2.91,3,"{'DD': 5, 'GS': 7, 'PE': 2}",rodolfo,7,-2.99
276,Bill,105272,262,https://s.glbimg.com/es/sde/f/2019/03/26/72599168f208c77a0fcbc5f5c1bd7fb4_FORMATO.png,0,0.0,Fabricio Rodrigues da Silva Ferreira,0.0,5,1.0,3,{},bill,6,0.0
277,Agenor,71724,266,https://s.glbimg.com/es/sde/f/2019/04/28/250bbbb44b3bc7a9a330aa4be2da6f11_FORMATO.png,0,0.0,Agenor Detofol,0.0,1,3.0,3,{},agenor,6,0.0
278,Digão,68886,266,https://s.glbimg.com/es/sde/f/2018/07/05/108a277374dbf9d6964a4440bd9ef43e_FORMATO.png,0,0.0,Rodrigo Júnior Paula Silva,0.0,3,7.0,3,{},digao,5,0.0
279,Marcos Felipe ,85004,266,https://s.glbimg.com/es/sde/f/2018/05/18/72317ca5c12be51354f8792ab39b37d8_FORMATO.png,0,0.0,Marcos Felipe de Freitas Monteiro,0.0,1,2.0,3,{},marcos-felipe,6,0.0
280,Matheus Ferraz,38632,266,https://s.glbimg.com/es/sde/f/2019/03/21/153f5cacc7a34ba4806328a24f5a1750_FORMATO.png,3,4.3,Matheus Ferraz Pereira,13.9,3,6.62,3,"{'CA': 1, 'FC': 3, 'FD': 2, 'FF': 2, 'FS': 1, 'G': 1, 'PE': 2, 'RB': 3}",matheus-ferraz,7,4.36
281,Fernando Diniz,72391,266,https://s.glbimg.com/es/sde/f/2019/03/31/d5e12d0aeac958061862829b9b8a6b61_FORMATO.png,3,2.9,Fernando Diniz Silva,6.19,6,5.91,3,{},fernando-diniz,7,1.41
282,Airton,61985,266,https://s.glbimg.com/es/sde/f/2019/03/21/d608f479e030bba9eaacc9453619b564_FORMATO.png,3,0.77,Airton Ribeiro Santos,1.5,4,4.49,3,"{'CA': 1, 'FC': 1, 'FS': 3, 'PE': 4, 'RB': 3}",airton,7,-0.09
283,William Pottker,77809,285,https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png,1,2.3,William de Oliveira Pottker,0.0,5,8.53,3,"{'FD': 1, 'FS': 1, 'PE': 3, 'RB': 1}",william-pottker,6,0.0
284,Ezequiel ,80318,265,https://s.glbimg.com/es/sde/f/2019/04/26/bc28cb5dfb73418b54aaec72b7282592_FORMATO.png,0,0.0,Ezequiel Jacinto de Biasi,0.0,2,4.0,3,{},ezequiel,6,0.0
285,Luciano,80287,266,https://s.glbimg.com/es/sde/f/2018/07/05/1283cc320b56be7f4661388346c1aeba_FORMATO.png,3,4.87,Luciano da Rocha Neves,16.1,5,7.24,3,"{'A': 1, 'CA': 1, 'FC': 5, 'FD': 3, 'FF': 3, 'FS': 6, 'G': 1, 'I': 2, 'PE': 8, 'PP': 1, 'RB': 3}",luciano,7,4.77
286,Igor Julião,81951,266,https://s.glbimg.com/es/sde/f/2018/10/10/c1027d589069c95376f433aa4ccfbe1a_FORMATO.png,1,3.5,Igor de Carvalho Julião,3.5,2,3.36,3,"{'FS': 1, 'RB': 2}",igor-juliao,6,0.36
287,Paulo Ricardo,88224,266,https://s.glbimg.com/es/sde/f/2018/08/07/40535dad7f23b1a420480a49910c5680_FORMATO.png,0,0.0,Paulo Ricardo Ferreira,0.0,3,3.0,3,{},paulo-ricardo,5,0.0
288,Marlon,91706,266,https://s.glbimg.com/es/sde/f/2018/05/18/957dc9c05196688e737761b957122b5e_FORMATO.png,0,0.0,Marlon Rodrigues Xavier,0.0,2,4.0,3,{},marlon,6,0.0
289,Pablo Dyego,86444,266,https://s.glbimg.com/es/sde/f/2018/09/20/013c4c3e1dffe0fb41e29461871427f3_FORMATO.png,1,0.0,Pablo Dyego da Silva Rosa,0.0,5,2.17,3,"{'FC': 1, 'FS': 1}",pablo-dyego,6,0.0
290,Pedro,94583,266,https://s.glbimg.com/es/sde/f/2018/09/20/c439d4a824c7f1fd8ec63ecd4e10983e_FORMATO.png,3,6.07,Pedro Guilherme Abreu dos Santos,9.0,5,11.75,3,"{'FC': 2, 'FD': 1, 'FS': 1, 'G': 2, 'RB': 1}",pedro,2,1.48
291,Yony González,97080,266,https://s.glbimg.com/es/sde/f/2019/02/04/afa77024bd6f197dd7f02d24bb8ea775_FORMATO.png,3,8.3,Jony Alexander González Copete,18.8,5,13.59,3,"{'FC': 2, 'FF': 4, 'FS': 5, 'G': 2, 'PE': 1, 'RB': 3}",yony-gonzalez,7,5.32
292,Nino,91708,266,https://s.glbimg.com/es/sde/f/2019/03/31/828e2021812c049027270d8bec818205_FORMATO.png,3,-0.57,Marcílio Florêncio Mota Filho,-0.6,3,0.73,3,"{'CA': 1, 'FC': 1, 'FS': 1, 'PE': 4, 'RB': 1}",nino,7,0.01
293,Allan,96652,266,https://s.glbimg.com/es/sde/f/2019/03/31/cbe0d021382b1f6ac6db1fdd5f232dbc_FORMATO.png,3,0.57,Allan Rodrigues de Souza,2.7,4,2.72,3,"{'CA': 1, 'FC': 6, 'FD': 2, 'FF': 2, 'FS': 3, 'PE': 16, 'RB': 4}",allan,7,0.75
294,Daniel,93791,266,https://s.glbimg.com/es/sde/f/2019/03/21/a5343d1cb58ce6999a4b7c00ec34ac1f_FORMATO.png,1,0.9,Daniel Sampaio Simões,0.9,4,3.93,3,"{'FC': 2, 'FD': 1, 'FS': 2, 'PE': 1}",daniel,2,-1.07
295,Léo Santos,95820,266,https://s.glbimg.com/es/sde/f/2019/03/31/c0546b8f7369bd0b592729269c138b03_FORMATO.png,0,0.0,Leonardo Rodrigues dos Santos,0.0,3,6.0,3,{},leo-santos,5,0.0
296,Dodi,89883,266,https://s.glbimg.com/es/sde/f/2018/04/20/9dae8b824d6d7c1a316a903af9b3740e_FORMATO.png,0,0.0,Douglas Moreira Fagundes,0.0,4,3.0,3,{},dodi,6,0.0
297,Frazan,97528,266,https://s.glbimg.com/es/sde/f/2018/09/20/757d419d1040c909be357a50fb4f34b8_FORMATO.png,0,0.0,Wesley Frazan Bernardo,0.0,3,3.0,3,{},frazan,5,0.0
298,Marcos Calazans,97452,266,https://s.glbimg.com/es/sde/f/2018/09/20/a0f7f5a4cab2aadb8015e478a8433dfc_FORMATO.png,0,0.0,Marcos Vinícius Silva Rocha Calazans,0.0,5,3.0,3,{},marcos-calazans,6,0.0
299,Zé Ricardo,102911,266,https://s.glbimg.com/es/sde/f/2018/09/18/03e7abfdac596735f28f8c3784957b23_FORMATO.png,0,0.0,José Ricardo Araújo Fernandes,0.0,4,1.0,3,{},ze-ricardo,6,0.0
300,Mascarenhas,99721,266,https://s.glbimg.com/es/sde/f/2017/07/25/440c5676c1d5aade1bd6ddf33598e814_FORMATO.png,0,0.0,Matheus Mascarenhas dos Santos Raimundo,0.0,2,3.0,3,{},mascarenhas,5,0.0
301,Caio Henrique,98569,266,https://s.glbimg.com/es/sde/f/2019/02/04/27862dc150d6c7607eebf4e9cc71e83c_FORMATO.png,3,1.1,Caio Henrique Oliveira Silva,1.2,4,4.37,3,"{'FC': 3, 'FF': 1, 'FS': 2, 'PE': 5, 'RB': 3}",caio-henrique,7,-0.23
302,Mateus Gonçalves,103076,354,https://s.glbimg.com/es/sde/f/2019/04/30/fa847e00f13ad27310e18e3ed9e229f5_FORMATO.jpeg,1,-0.9,Mateus Gonçalves Martins,-0.9,5,2.6,3,{'PE': 3},mateus-goncalves,6,-1.4
303,Marcos Paulo,103645,266,https://s.glbimg.com/es/sde/f/2019/04/28/6b67724f0df358a59b19d910a740b005_FORMATO.png,0,0.0,Marcos Paulo Costa do Nascimento,0.0,5,2.0,3,{},marcos-paulo,6,0.0
304,Caio,101601,266,https://s.glbimg.com/es/sde/f/2018/09/20/f970b4dfcb039c351e6e0f6bd9a64edb_FORMATO.png,0,0.0,Caio Vinicius da Conceição,0.0,4,2.0,3,{},caio,6,0.0
305,João Pedro,104026,266,https://s.glbimg.com/es/sde/f/2019/04/28/5584b0d256734e97b4adbf725c2ce137_FORMATO.png,1,0.0,João Pedro Junqueira de Jesus,0.0,5,1.39,3,{},joao-pedro,6,0.0
306,Wellington Paulista,38279,356,https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png,3,4.93,Wellington Pereira do Nascimento,1.6,5,10.63,3,"{'FC': 9, 'FD': 1, 'FF': 3, 'FS': 4, 'FT': 1, 'G': 1, 'PE': 1, 'RB': 2}",wellington-paulista,7,-0.97
307,Carlinhos,63194,356,https://s.glbimg.com/es/sde/f/2019/03/22/7da6584b8edbee8649acb25931c97e1e_FORMATO.png,3,2.63,Carlos Emiliano Pereira,4.9,2,5.06,3,"{'CA': 1, 'FC': 4, 'FF': 3, 'FS': 4, 'PE': 5, 'RB': 6}",carlinhos,7,0.89
308,Paulo Roberto,69047,356,https://s.glbimg.com/es/sde/f/2019/03/22/98a0ece4c6b60ee9652ec2c1e371f056_FORMATO.png,2,2.1,Paulo Roberto da Silva,0.0,4,5.19,3,"{'FC': 4, 'FF': 1, 'FS': 6, 'PE': 2, 'RB': 2}",paulo-roberto,6,0.0
